target,Age,No_Pol,Gender,Car_Category,Subject_Car_Colour,Subject_Car_Make,LGA_Name,State,ProductName,PSD_month,PSD_day,PSD_year,PSD_quarter,PSD_dayofweek,PSD_weekend,PED_month,PED_day,PED_year,PED_quarter,PED_dayofweek,PED_weekend,Pol_Duration,max_Age,max_No_Pol,max_PSD_month,max_PSD_day,max_PSD_year,max_PSD_quarter,max_PSD_dayofweek,max_PSD_weekend,max_PED_month,max_PED_day,max_PED_year,max_PED_quarter,max_PED_dayofweek,max_PED_weekend,max_Pol_Duration,min_Age,min_No_Pol,min_PSD_month,min_PSD_day,min_PSD_year,min_PSD_quarter,min_PSD_dayofweek,min_PSD_weekend,min_PED_month,min_PED_day,min_PED_year,min_PED_quarter,min_PED_dayofweek,min_PED_weekend,min_Pol_Duration,Age_Bin
0,50,1,4,7,4,56,145,50,5,1,5,2010,1,1,0,1,4,2011,1,1,0,8736,50,1,1,5,2010,1,1,0,1,4,2011,1,1,0,8736,50,1,1,5,2010,1,1,0,1,4,2011,1,1,0,8736,4
0,120,1,4,7,4,68,68,41,6,4,17,2010,2,5,1,4,16,2011,2,5,1,8736,120,4,11,29,2010,4,6,1,12,31,2011,4,5,1,8736,38,1,1,8,2010,1,1,0,1,10,2010,1,3,0,1128,6
0,36,1,2,7,4,68,68,41,5,8,2,2010,3,0,0,8,1,2011,3,0,0,8736,75,3,12,31,2010,4,6,1,12,31,2011,4,6,1,8736,0,1,1,1,2010,1,0,0,1,1,2010,1,0,0,8712,3
0,36,1,4,7,4,28,68,41,5,12,2,2010,4,3,0,12,1,2011,4,3,0,8736,85,3,12,31,2010,4,6,1,12,30,2011,4,6,1,8736,1,1,1,1,2010,1,0,0,1,1,2011,1,0,0,8712,3
0,120,2,4,7,27,68,68,41,1,11,29,2010,4,0,0,11,28,2011,4,0,0,8736,120,4,12,29,2010,4,6,1,11,30,2011,4,6,1,8760,1,1,1,1,2010,1,0,0,1,2,2011,1,0,0,2160,6
0,11,2,4,7,4,50,68,41,1,10,18,2010,4,0,0,10,17,2011,4,0,0,8736,120,3,12,31,2010,4,6,1,12,31,2011,4,6,1,8760,11,1,1,4,2010,1,0,0,1,3,2011,1,0,0,8400,1
0,41,1,2,3,4,28,68,41,5,12,13,2010,4,0,0,12,12,2011,4,0,0,8736,61,2,12,25,2010,4,6,1,12,24,2011,4,6,1,8736,35,1,1,4,2010,1,0,0,1,2,2011,1,0,0,8712,3
0,40,1,4,7,19,68,68,41,5,9,23,2010,3,3,0,9,22,2011,3,3,0,8736,74,2,12,31,2010,4,6,1,12,31,2011,4,6,1,10584,1,1,1,1,2009,1,0,0,1,5,2011,1,0,0,8712,3
0,40,1,4,7,4,68,9,31,5,2,26,2010,1,4,0,2,25,2011,1,4,0,8736,72,2,11,31,2010,4,5,1,11,30,2011,4,5,1,8736,1,1,2,2,2010,1,0,0,2,1,2011,1,0,0,8712,3
0,41,1,4,7,4,70,68,41,1,6,3,2010,2,3,0,6,2,2011,2,3,0,8736,120,3,9,30,2010,3,6,1,12,31,2011,4,6,1,8736,11,1,2,1,2010,1,3,0,2,1,2010,1,1,0,3648,3
0,55,1,4,7,4,68,126,41,5,3,8,2010,1,0,0,3,7,2011,1,0,0,8736,69,1,12,29,2010,4,6,1,12,28,2011,4,5,1,8760,1,1,1,1,2010,1,0,0,1,1,2011,1,0,0,8712,4
0,63,1,4,7,4,53,68,41,5,5,22,2010,2,5,1,5,21,2011,2,5,1,8736,100,2,11,31,2010,4,6,1,11,31,2011,4,6,1,8736,1,1,1,1,2010,1,0,0,1,2,2011,1,0,0,8736,5
0,20,1,4,7,4,40,186,41,5,1,31,2010,1,6,1,1,30,2011,1,6,1,8736,40,1,2,31,2010,1,6,1,2,30,2011,1,6,1,8736,20,1,1,22,2010,1,0,0,1,21,2011,1,0,0,8736,2
0,48,1,4,7,19,68,96,41,1,12,13,2010,4,0,0,1,4,2011,1,1,0,528,65,3,12,31,2010,4,6,1,10,26,2011,4,6,1,8736,1,1,1,4,2010,1,0,0,1,3,2011,1,0,0,360,4
0,44,1,2,7,4,68,68,41,5,10,30,2010,4,5,1,10,28,2011,4,4,0,8712,75,3,12,31,2010,4,6,1,12,31,2011,4,6,1,8736,0,1,1,1,2010,1,0,0,1,1,2010,1,0,0,8712,3
0,59,1,4,7,4,28,168,41,1,10,31,2010,4,6,1,10,30,2011,4,6,1,8736,65,2,12,31,2010,4,6,1,12,30,2011,4,6,1,8736,7,1,2,5,2010,1,4,0,2,4,2011,1,4,0,8736,4
0,42,2,2,7,21,68,23,41,1,5,29,2010,2,5,1,5,28,2011,2,5,1,8736,42,3,6,29,2010,2,5,1,6,28,2011,2,5,1,8736,35,1,5,22,2010,2,1,0,3,10,2011,1,3,0,6264,3
0,50,1,2,7,4,50,96,41,5,2,12,2010,1,4,0,2,11,2011,1,4,0,8736,65,1,5,25,2010,2,6,1,5,24,2011,2,6,1,8736,1,1,2,12,2010,1,4,0,2,11,2011,1,4,0,8736,4
1,52,1,4,7,4,40,68,41,1,12,11,2010,4,5,1,12,10,2011,4,5,1,8736,80,5,12,30,2010,4,6,1,12,29,2011,4,6,1,8736,2,1,1,3,2010,1,0,0,1,2,2011,1,0,0,2136,4
0,77,1,2,7,7,28,126,41,1,3,22,2010,1,0,0,3,21,2011,1,0,0,8736,77,1,3,22,2010,1,0,0,3,21,2011,1,0,0,8736,77,1,3,22,2010,1,0,0,3,21,2011,1,0,0,8736,5
0,33,1,4,7,4,68,68,41,1,9,23,2010,3,3,0,9,22,2011,3,3,0,8736,120,5,12,31,2010,4,6,1,12,31,2011,4,6,1,8952,1,1,1,1,2010,1,0,0,1,1,2010,1,0,0,960,3
0,42,1,2,7,4,68,68,41,5,6,14,2010,2,0,0,6,13,2011,2,0,0,8736,75,3,12,31,2010,4,6,1,12,31,2011,4,6,1,8736,0,1,1,1,2010,1,0,0,1,1,2010,1,0,0,8712,3
1,120,4,4,5,4,23,68,41,8,9,16,2010,3,3,0,12,31,2010,4,4,0,2544,120,4,9,16,2010,3,4,0,12,31,2010,4,4,0,8736,120,4,1,1,2010,1,0,0,12,31,2010,4,4,0,2544,6
0,45,3,4,7,4,40,126,41,1,2,2,2010,1,1,0,2,1,2011,1,1,0,8736,46,3,11,25,2010,4,3,0,11,24,2011,4,3,0,8736,45,1,2,2,2010,1,1,0,2,1,2011,1,1,0,8736,3
0,35,1,2,7,18,68,68,41,1,10,7,2010,4,3,0,10,5,2011,4,2,0,8712,39,2,11,28,2010,4,6,1,11,25,2011,4,6,1,8736,32,1,1,2,2010,1,1,0,1,1,2011,1,1,0,4344,3
0,36,1,4,7,7,68,96,41,1,4,18,2010,2,6,1,4,17,2011,2,6,1,8736,61,3,12,30,2010,4,6,1,12,29,2011,4,6,1,8736,10,1,1,2,2010,1,0,0,1,1,2011,1,0,0,6528,3
0,61,1,4,3,4,43,68,41,1,7,24,2010,3,5,1,7,23,2011,3,5,1,8736,120,3,12,31,2010,4,6,1,12,31,2011,4,6,1,8760,6,1,1,1,2010,1,0,0,1,1,2010,1,0,0,2448,5
0,43,1,4,3,33,50,68,41,1,9,25,2010,3,5,1,9,24,2011,3,5,1,8736,120,1,12,27,2010,4,6,1,12,26,2011,4,6,1,8736,43,1,4,3,2010,2,0,0,2,1,2011,1,0,0,2904,3
0,11,2,4,7,33,68,68,41,0,8,16,2010,3,0,0,8,15,2011,3,0,0,8736,11,2,8,16,2010,3,0,0,8,15,2011,3,0,0,8736,11,2,8,16,2010,3,0,0,8,15,2011,3,0,0,8736,1
1,30,1,4,7,33,68,68,41,1,6,6,2010,2,6,1,5,8,2011,2,6,1,8064,80,3,12,31,2010,4,6,1,12,30,2011,4,6,1,8784,1,1,1,1,2010,1,0,0,1,1,2011,1,0,0,2136,2
0,37,1,2,3,34,43,68,41,1,12,6,2010,4,0,0,6,5,2011,2,6,1,4344,66,1,12,6,2010,4,5,1,6,5,2011,2,6,1,8736,37,1,3,3,2010,1,0,0,3,2,2011,1,3,0,4344,3
0,28,1,4,7,4,70,68,41,5,12,31,2010,4,4,0,12,30,2011,4,4,0,8736,112,1,12,31,2010,4,6,1,12,30,2011,4,6,1,8736,1,1,2,9,2010,1,0,0,2,8,2011,1,0,0,8736,2
0,11,3,2,3,4,50,68,41,1,7,26,2010,3,0,0,7,25,2011,3,0,0,8736,120,3,12,31,2010,4,4,0,12,30,2011,4,4,0,8736,11,1,7,3,2010,3,0,0,3,3,2011,1,0,0,2208,1
1,10,3,4,3,4,23,9,31,0,2,26,2010,1,4,0,2,25,2011,1,4,0,8736,10,3,2,26,2010,1,4,0,2,25,2011,1,4,0,8736,10,3,2,26,2010,1,4,0,2,25,2011,1,4,0,8736,1
1,37,1,2,1,7,68,132,41,1,2,26,2010,1,4,0,2,25,2011,1,4,0,8736,37,1,2,26,2010,1,4,0,2,25,2011,1,4,0,8736,37,1,2,26,2010,1,4,0,2,25,2011,1,4,0,8736,3
0,46,1,4,7,4,31,96,41,5,6,6,2010,2,6,1,6,5,2011,2,6,1,8736,74,2,10,29,2010,4,6,1,10,28,2011,4,6,1,8736,39,1,1,2,2010,1,0,0,1,1,2011,1,0,0,8736,4
1,45,3,2,7,4,40,69,28,1,10,31,2010,4,6,1,10,30,2011,4,6,1,8736,45,3,10,31,2010,4,6,1,10,30,2011,4,6,1,8736,45,3,10,31,2010,4,6,1,10,30,2011,4,6,1,8736,3
0,28,1,2,3,4,68,68,41,4,2,7,2010,1,6,1,2,6,2011,1,6,1,8736,38,1,7,25,2010,3,6,1,2,24,2011,1,6,1,8760,28,1,2,7,2010,1,0,0,1,6,2011,1,0,0,4392,2
0,39,1,4,7,4,68,9,31,5,2,26,2010,1,4,0,2,25,2011,1,4,0,8736,72,2,11,31,2010,4,5,1,11,30,2011,4,5,1,8736,1,1,2,2,2010,1,0,0,2,1,2011,1,0,0,8712,3
1,20,1,4,7,4,68,187,41,1,2,10,2010,1,2,0,2,9,2011,1,2,0,8736,20,1,2,10,2010,1,2,0,2,9,2011,1,2,0,8736,20,1,2,10,2010,1,2,0,2,9,2011,1,2,0,8736,2
0,51,1,4,7,2,68,68,41,1,7,31,2010,3,5,1,7,29,2011,3,4,0,8712,63,2,11,31,2010,4,6,1,11,29,2011,4,6,1,8736,32,1,1,2,2010,1,0,0,1,1,2011,1,0,0,3888,4
0,43,1,4,3,33,68,135,41,1,7,18,2010,3,6,1,7,17,2011,3,6,1,8736,43,1,7,18,2010,3,6,1,7,17,2011,3,6,1,8736,40,1,7,18,2010,3,6,1,7,17,2011,3,6,1,8736,3
0,52,1,2,3,4,23,131,41,1,1,16,2010,1,5,1,1,15,2011,1,5,1,8736,56,1,2,28,2010,1,6,1,2,27,2011,1,6,1,8736,52,1,1,16,2010,1,5,1,1,15,2011,1,5,1,8736,4
0,78,1,2,3,21,68,56,29,1,2,28,2010,1,6,1,2,27,2011,1,6,1,8736,78,1,10,28,2010,4,6,1,10,27,2011,4,6,1,8736,78,1,2,23,2010,1,5,1,2,22,2011,1,5,1,8736,5
0,2,1,4,7,19,68,68,41,5,10,22,2010,4,4,0,10,21,2011,4,4,0,8736,74,2,12,31,2010,4,6,1,12,31,2011,4,6,1,10584,1,1,1,1,2009,1,0,0,1,5,2011,1,0,0,8712,1
0,38,1,2,7,4,68,68,41,1,8,22,2010,3,6,1,2,20,2011,1,6,1,4368,120,2,12,31,2010,4,6,1,12,31,2011,4,6,1,8736,1,1,1,1,2010,1,0,0,1,1,2011,1,0,0,2064,3
0,35,1,2,7,21,68,22,41,1,3,22,2010,1,0,0,3,21,2011,1,0,0,8736,39,1,3,22,2010,1,0,0,3,21,2011,1,0,0,8736,35,1,3,22,2010,1,0,0,3,21,2011,1,0,0,8736,3
0,120,1,4,3,18,68,68,41,1,8,26,2010,3,3,0,8,25,2011,3,3,0,8736,120,1,8,26,2010,3,3,0,8,25,2011,3,3,0,8736,42,1,5,24,2010,2,0,0,5,23,2011,2,0,0,8736,6
0,50,2,2,7,4,50,9,31,1,12,8,2010,4,2,0,12,7,2011,4,2,0,8736,56,2,12,18,2010,4,3,0,12,17,2011,4,3,0,8736,40,1,1,8,2010,1,0,0,1,7,2011,1,0,0,8736,4
0,36,1,2,7,21,68,194,41,1,12,16,2010,4,3,0,12,15,2011,4,3,0,8736,36,1,12,16,2010,4,3,0,12,15,2011,4,3,0,8736,36,1,12,16,2010,4,3,0,12,15,2011,4,3,0,8736,3
0,42,1,4,7,4,50,184,26,1,5,9,2010,2,6,1,5,8,2011,2,6,1,8736,42,1,5,9,2010,2,6,1,5,8,2011,2,6,1,8736,42,1,5,9,2010,2,6,1,5,8,2011,2,6,1,8736,3
0,120,1,4,7,4,68,68,41,1,1,2,2010,1,5,1,1,1,2011,1,5,1,8736,120,5,12,31,2010,4,6,1,12,31,2011,4,6,1,8952,1,1,1,1,2010,1,0,0,1,1,2010,1,0,0,960,6
0,36,1,2,7,4,28,9,31,1,6,28,2010,2,0,0,6,27,2011,2,0,0,8736,45,4,8,29,2010,3,6,1,8,28,2011,3,6,1,8736,36,1,1,4,2010,1,0,0,1,3,2011,1,0,0,8736,3
0,32,1,2,7,2,68,68,41,1,6,6,2010,2,6,1,6,5,2011,2,6,1,8736,74,1,12,29,2010,4,6,1,12,28,2011,4,6,1,8736,2,1,6,5,2010,2,0,0,6,4,2011,2,0,0,4320,3
0,37,1,4,7,7,71,68,41,5,10,25,2010,4,0,0,10,24,2011,4,0,0,8736,50,1,12,25,2010,4,4,0,12,24,2011,4,4,0,8736,30,1,10,10,2010,4,0,0,10,9,2011,4,0,0,8736,3
0,66,2,4,3,4,68,22,41,1,7,17,2010,3,5,1,7,16,2011,3,5,1,8736,66,2,8,28,2010,3,5,1,8,27,2011,3,5,1,8736,43,1,1,17,2010,1,1,0,1,16,2011,1,1,0,8736,5
0,38,1,4,7,4,40,68,41,5,2,5,2010,1,4,0,2,4,2011,1,4,0,8736,120,2,8,31,2010,3,6,1,8,31,2011,3,6,1,8736,1,1,1,1,2010,1,0,0,1,1,2011,1,0,0,8712,3
0,6,1,4,7,4,43,131,41,1,1,4,2010,1,0,0,1,3,2011,1,0,0,8736,6,1,1,4,2010,1,0,0,1,3,2011,1,0,0,8736,6,1,1,4,2010,1,0,0,1,3,2011,1,0,0,8736,1
0,50,1,4,7,4,68,96,41,5,1,17,2010,1,6,1,1,16,2011,1,6,1,8736,120,3,12,30,2010,4,6,1,12,31,2011,4,6,1,8736,1,1,1,2,2010,1,0,0,1,1,2011,1,0,0,8712,4
0,29,1,4,7,4,68,68,41,5,8,9,2010,3,0,0,8,8,2011,3,0,0,8736,144,4,12,31,2010,4,6,1,12,31,2011,4,6,1,8736,1,1,1,1,2010,1,0,0,1,1,2011,1,0,0,8712,2
0,42,1,4,3,2,43,68,41,1,6,29,2010,2,1,0,6,28,2011,2,1,0,8736,62,1,7,31,2010,3,6,1,7,30,2011,3,6,1,8736,39,1,6,18,2010,2,1,0,6,17,2011,2,1,0,8736,3
1,48,2,2,3,2,43,68,41,1,2,20,2010,1,5,1,2,19,2011,1,5,1,8736,61,2,7,20,2010,3,5,1,4,19,2011,2,5,1,8736,44,1,2,16,2010,1,0,0,2,15,2011,1,3,0,5784,4
0,75,2,4,7,4,68,96,41,1,9,5,2010,3,6,1,9,4,2011,3,6,1,8736,83,3,12,31,2010,4,6,1,12,30,2011,4,6,1,8904,1,1,1,2,2010,1,0,0,1,1,2011,1,0,0,1032,5
1,10,3,4,1,34,23,9,31,0,2,26,2010,1,4,0,2,25,2011,1,4,0,8736,10,3,2,26,2010,1,4,0,2,25,2011,1,4,0,8736,10,3,2,26,2010,1,4,0,2,25,2011,1,4,0,8736,1
0,43,2,2,7,4,68,145,50,5,10,22,2010,4,4,0,10,21,2011,4,4,0,8736,43,2,10,28,2010,4,6,1,10,27,2011,4,6,1,8736,43,2,2,22,2010,1,4,0,2,21,2011,1,4,0,8736,3
0,120,1,4,7,21,32,68,41,6,3,27,2010,1,5,1,3,26,2011,1,5,1,8736,120,1,4,27,2010,2,5,1,4,26,2011,2,5,1,8736,120,1,3,17,2010,1,5,1,3,16,2011,1,5,1,8736,6
0,38,1,4,7,4,68,126,41,5,1,18,2010,1,0,0,1,17,2011,1,0,0,8736,69,1,12,29,2010,4,6,1,12,28,2011,4,5,1,8760,1,1,1,1,2010,1,0,0,1,1,2011,1,0,0,8712,3
1,37,1,4,7,4,28,135,41,1,4,10,2010,2,5,1,4,9,2011,2,5,1,8736,37,1,5,16,2010,2,6,1,5,15,2011,2,6,1,8736,32,1,4,10,2010,2,5,1,4,9,2011,2,5,1,8736,3
0,67,2,4,7,4,43,73,51,1,1,9,2010,1,5,1,1,8,2011,1,5,1,8736,67,2,1,9,2010,1,5,1,1,8,2011,1,5,1,8736,67,2,1,9,2010,1,5,1,1,8,2011,1,5,1,8736,5
0,27,1,2,7,7,68,96,41,1,7,17,2010,3,5,1,7,16,2011,3,5,1,8736,45,1,7,28,2010,3,6,1,7,27,2011,3,6,1,8736,1,1,2,13,2010,1,3,0,2,11,2011,1,3,0,8352,2
0,46,1,4,7,19,70,68,41,5,9,14,2010,3,1,0,9,13,2011,3,1,0,8736,47,1,9,14,2010,3,1,0,9,13,2011,3,1,0,8736,46,1,9,14,2010,3,1,0,9,13,2011,3,1,0,8736,4
0,64,1,4,7,4,68,8,13,1,6,17,2010,2,3,0,6,16,2011,2,3,0,8736,120,2,12,29,2010,4,6,1,12,28,2011,4,6,1,8736,34,1,3,4,2010,1,0,0,3,3,2011,1,0,0,8568,5
0,21,1,4,7,4,68,29,41,5,6,26,2010,2,5,1,6,25,2011,2,5,1,8736,53,1,7,26,2010,3,5,1,7,25,2011,3,5,1,8736,21,1,6,17,2010,2,5,1,6,16,2011,2,4,0,8712,2
0,34,2,4,7,4,68,126,41,2,3,29,2010,1,0,0,3,16,2011,1,2,0,8448,34,2,3,29,2010,1,3,0,3,16,2011,1,2,0,8736,32,1,3,11,2010,1,0,0,3,9,2011,1,2,0,8448,3
0,31,1,4,7,21,68,23,41,1,3,27,2010,1,5,1,3,26,2011,1,5,1,8736,45,2,3,27,2010,1,5,1,3,26,2011,1,5,1,8736,31,1,2,22,2010,1,0,0,2,21,2011,1,0,0,8736,3
0,34,1,4,7,4,28,68,41,5,11,15,2010,4,0,0,11,14,2011,4,0,0,8736,85,3,12,31,2010,4,6,1,12,30,2011,4,6,1,8736,1,1,1,1,2010,1,0,0,1,1,2011,1,0,0,8712,3
0,69,1,2,7,4,70,68,41,1,1,8,2010,1,4,0,1,7,2011,1,4,0,8736,69,2,12,20,2010,4,6,1,8,19,2011,3,4,0,8736,33,1,1,2,2010,1,0,0,1,3,2011,1,0,0,2136,5
1,28,1,2,7,4,31,68,41,2,11,15,2010,4,0,0,11,14,2011,4,0,0,8736,60,1,11,23,2010,4,5,1,11,22,2011,4,5,1,8736,28,1,1,15,2010,1,0,0,1,14,2011,1,0,0,8736,2
1,44,1,2,3,4,68,68,41,1,2,26,2010,1,4,0,2,25,2011,1,4,0,8736,5939,4,12,31,2010,4,6,1,12,31,2011,4,6,1,9144,0,1,1,1,2010,1,0,0,1,1,2011,1,0,0,2184,3
0,55,1,2,3,2,51,68,41,1,12,4,2010,4,5,1,11,6,2011,4,6,1,8088,55,1,12,4,2010,4,5,1,11,6,2011,4,6,1,8088,55,1,12,4,2010,4,5,1,11,6,2011,4,6,1,8088,4
0,52,1,4,7,4,68,22,41,5,9,6,2010,3,0,0,9,5,2011,3,0,0,8736,52,2,10,30,2010,4,5,1,10,29,2011,4,5,1,8736,20,1,7,6,2010,3,0,0,7,5,2011,3,0,0,8736,4
0,39,1,4,7,4,28,23,41,1,12,28,2010,4,1,0,12,27,2011,4,1,0,8736,39,1,12,29,2010,4,6,1,12,28,2011,4,6,1,8736,37,1,8,28,2010,3,1,0,8,27,2011,3,1,0,8736,3
0,36,1,4,3,33,70,68,41,1,3,28,2010,1,6,1,3,26,2011,1,5,1,8712,36,1,3,28,2010,1,6,1,3,26,2011,1,5,1,8712,36,1,3,28,2010,1,6,1,3,26,2011,1,5,1,8712,3
0,71,1,4,3,4,50,132,41,1,6,7,2010,2,0,0,6,6,2011,2,0,0,8736,71,1,6,7,2010,2,0,0,6,6,2011,2,0,0,8736,71,1,6,7,2010,2,0,0,6,6,2011,2,0,0,8736,5
0,42,1,4,7,4,31,131,41,1,1,2,2010,1,5,1,1,1,2011,1,5,1,8736,42,2,10,28,2010,4,6,1,10,27,2011,4,6,1,8736,8,1,1,2,2010,1,0,0,1,1,2011,1,0,0,2184,3
0,38,1,4,7,4,68,126,41,1,4,19,2010,2,0,0,4,11,2011,2,0,0,8568,120,3,11,31,2010,4,6,1,11,30,2011,4,6,1,8736,20,1,2,1,2010,1,0,0,2,1,2011,1,0,0,4584,3
1,42,3,4,3,7,68,4,20,1,9,4,2010,3,5,1,9,2,2011,3,4,0,8712,42,3,9,4,2010,3,5,1,9,2,2011,3,4,0,8712,42,3,9,4,2010,3,5,1,9,2,2011,3,4,0,8712,3
0,20,1,2,7,27,68,68,41,5,7,23,2010,3,4,0,7,22,2011,3,4,0,8736,51,1,12,29,2010,4,4,0,12,31,2011,4,4,0,8736,20,1,7,1,2010,3,0,0,7,7,2011,3,0,0,8736,2
0,44,1,4,3,4,3,68,41,5,5,10,2010,2,0,0,5,8,2011,2,6,1,8712,44,1,6,19,2010,2,5,1,12,31,2011,4,6,1,8736,35,1,1,1,2010,1,0,0,5,8,2010,2,4,0,8712,3
0,53,1,2,3,34,43,68,41,1,3,5,2010,1,4,0,3,3,2011,1,3,0,8712,66,1,12,6,2010,4,5,1,6,5,2011,2,6,1,8736,37,1,3,3,2010,1,0,0,3,2,2011,1,3,0,4344,4
0,38,2,4,3,2,68,149,56,2,12,28,2010,4,1,0,12,27,2011,4,1,0,8736,38,2,12,28,2010,4,1,0,12,27,2011,4,1,0,8736,38,2,12,28,2010,4,1,0,12,27,2011,4,1,0,8736,3
0,34,2,4,7,4,68,68,41,5,5,14,2010,2,4,0,5,13,2011,2,4,0,8736,144,4,12,31,2010,4,6,1,12,31,2011,4,6,1,8736,1,1,1,1,2010,1,0,0,1,1,2011,1,0,0,8712,3
0,42,4,2,7,4,28,9,31,1,2,4,2010,1,3,0,2,3,2011,1,3,0,8736,45,4,8,29,2010,3,6,1,8,28,2011,3,6,1,8736,36,1,1,4,2010,1,0,0,1,3,2011,1,0,0,8736,3
0,6,2,4,3,4,43,68,41,1,7,25,2010,3,6,1,7,24,2011,3,6,1,8736,120,3,12,31,2010,4,6,1,12,31,2011,4,6,1,8760,6,1,1,1,2010,1,0,0,1,1,2010,1,0,0,2448,1
0,41,1,2,7,4,26,194,48,5,11,25,2010,4,3,0,11,24,2011,4,3,0,8736,41,1,11,25,2010,4,3,0,11,24,2011,4,3,0,8736,35,1,11,25,2010,4,3,0,11,24,2011,4,3,0,8736,3
0,68,2,4,7,4,70,96,41,1,5,7,2010,2,4,0,5,6,2011,2,4,0,8736,68,2,7,31,2010,3,5,1,7,30,2011,3,5,1,8736,34,1,2,6,2010,1,3,0,2,4,2011,1,2,0,8712,5
0,40,1,4,7,4,68,168,41,5,2,13,2010,1,5,1,2,12,2011,1,5,1,8736,50,1,3,20,2010,1,5,1,3,19,2011,1,5,1,8736,1,1,2,6,2010,1,5,1,2,5,2011,1,5,1,8736,3
0,30,1,4,3,4,68,68,41,5,6,25,2010,2,4,0,6,23,2011,2,3,0,8712,57,2,12,30,2010,4,6,1,12,28,2011,4,6,1,8736,30,1,1,2,2010,1,0,0,1,1,2011,1,0,0,8712,2
0,44,1,2,7,12,31,68,41,1,12,13,2010,4,0,0,12,12,2011,4,0,0,8736,44,1,12,13,2010,4,0,0,12,12,2011,4,0,0,8736,44,1,12,13,2010,4,0,0,12,12,2011,4,0,0,8736,3
0,31,1,4,7,33,50,126,41,1,11,24,2010,4,2,0,11,23,2011,4,2,0,8736,31,1,11,24,2010,4,2,0,11,23,2011,4,2,0,8736,30,1,11,24,2010,4,2,0,11,23,2011,4,2,0,8736,3
0,54,1,2,3,4,32,131,41,1,11,13,2010,4,5,1,11,12,2011,4,5,1,8736,76,1,11,13,2010,4,5,1,11,12,2011,4,5,1,8736,54,1,11,13,2010,4,5,1,11,12,2011,4,5,1,8736,4
0,31,1,4,7,33,68,68,41,5,3,29,2010,1,0,0,3,27,2011,1,6,1,8712,45,1,12,31,2010,4,6,1,12,30,2011,4,6,1,8736,1,1,1,9,2010,1,0,0,1,7,2011,1,0,0,8712,3
0,50,1,4,7,4,68,96,41,5,9,19,2010,3,6,1,9,18,2011,3,6,1,8736,120,3,12,30,2010,4,6,1,12,31,2011,4,6,1,8736,1,1,1,2,2010,1,0,0,1,1,2011,1,0,0,8712,4
1,40,1,4,7,4,49,173,33,5,6,25,2010,2,4,0,6,24,2011,2,4,0,8736,40,1,6,25,2010,2,4,0,6,24,2011,2,4,0,8736,40,1,6,25,2010,2,4,0,6,24,2011,2,4,0,8736,3
1,32,1,4,3,27,23,68,41,1,9,4,2010,3,5,1,9,3,2011,3,5,1,8736,32,1,9,4,2010,3,5,1,9,3,2011,3,5,1,8736,32,1,9,4,2010,3,5,1,9,3,2011,3,5,1,8736,3
0,38,2,4,7,19,68,68,41,1,4,5,2010,2,0,0,4,4,2011,2,0,0,8736,120,4,12,31,2010,4,6,1,12,31,2011,4,6,1,8760,1,1,1,1,2010,1,0,0,1,1,2010,1,0,0,384,3
0,37,1,4,3,4,31,76,48,1,5,28,2010,2,4,0,5,27,2011,2,4,0,8736,37,1,5,28,2010,2,4,0,5,27,2011,2,4,0,8736,37,1,5,28,2010,2,4,0,5,27,2011,2,4,0,8736,3
0,51,1,4,7,2,68,68,41,5,4,3,2010,2,5,1,4,2,2011,2,5,1,8736,60,1,5,24,2010,2,5,1,4,30,2011,2,5,1,8736,33,1,4,1,2010,2,5,1,4,2,2011,2,5,1,8736,4
0,77,1,4,7,4,68,68,41,1,11,27,2010,4,5,1,11,26,2011,4,5,1,8736,120,5,12,31,2010,4,6,1,12,31,2011,4,6,1,8952,1,1,1,1,2010,1,0,0,1,1,2010,1,0,0,960,5
0,37,2,4,7,4,40,82,41,1,9,25,2010,3,5,1,9,24,2011,3,5,1,8736,45,2,9,25,2010,3,5,1,9,24,2011,3,5,1,8736,37,2,9,25,2010,3,5,1,9,24,2011,3,5,1,8736,3
0,30,1,4,7,4,40,68,41,5,8,2,2010,3,0,0,8,1,2011,3,0,0,8736,120,2,8,31,2010,3,6,1,8,31,2011,3,6,1,8736,1,1,1,1,2010,1,0,0,1,1,2011,1,0,0,8712,2
0,34,2,4,3,4,68,198,26,1,5,23,2010,2,6,1,5,22,2011,2,6,1,8736,67,3,12,23,2010,4,6,1,12,22,2011,4,6,1,8736,34,2,5,7,2010,2,1,0,5,6,2011,2,1,0,8736,3
0,45,1,4,7,7,42,42,50,5,4,12,2010,2,0,0,4,11,2011,2,0,0,8736,45,1,4,12,2010,2,0,0,4,11,2011,2,0,0,8736,45,1,4,12,2010,2,0,0,4,11,2011,2,0,0,8736,3
0,33,1,4,7,4,40,68,41,1,3,21,2010,1,6,1,3,18,2011,1,4,0,8688,80,5,12,30,2010,4,6,1,12,29,2011,4,6,1,8736,2,1,1,3,2010,1,0,0,1,2,2011,1,0,0,2136,3
0,49,1,2,7,4,68,68,41,5,2,17,2010,1,2,0,2,16,2011,1,2,0,8736,75,3,12,31,2010,4,6,1,12,31,2011,4,6,1,8736,0,1,1,1,2010,1,0,0,1,1,2010,1,0,0,8712,4
0,58,1,2,7,4,51,68,41,5,2,13,2010,1,5,1,2,12,2011,1,5,1,8736,58,1,7,30,2010,3,5,1,7,29,2011,3,5,1,8736,31,1,1,3,2010,1,0,0,1,2,2011,1,0,0,8736,4
